DPPressure,ROPenetration,WOBit,HLoad,WBoPressure,BTBR,WellDepth,FPress
600.083,32.92923,8858.609,341162.1,6950.607,12682.05,12682.05,6721.465
600.1864,33.57449,8813.237,341207.5,6950.613,12682.06,12682.06,6721.465
600.2778,34.1703,8889.4,341131.4,6950.617,12682.06,12682.06,6721.465
600.3721,34.78927,8847.661,341173.1,6950.623,12682.06,12682.06,6721.466
600.4612,35.39528,8743.963,341269.7,6950.629,12682.07,12682.07,6721.466
600.5419,35.97722,8620.539,341269.5,6950.635,12682.07,12682.07,6721.467
600.5992,36.41727,8620.534,341392.8,6950.643,12682.07,12682.07,6721.467
600.6588,36.92505,8496.842,341516.4,6950.653,12682.08,12682.08,6721.467
600.7068,37.40661,8496.837,341516.3,6950.66,12682.08,12682.08,6721.467
600.7411,37.79021,8368.186,341644.7,6950.67,12682.08,12682.08,6721.468
600.77,38.18227,8239.875,341772.9,6950.68,12682.09,12682.09,6721.468
600.7872,38.51912,8114.923,341897.7,6950.686,12682.09,12682.09,6721.469
600.7963,38.81196,8114.918,341897.6,6950.695,12682.09,12682.09,6721.469
600.798,39.12373,7991.087,342021.3,6950.705,12682.1,12682.1,6721.47
600.7917,39.36237,7863.324,342148.9,6950.712,12682.1,12682.1,6721.47
600.7781,39.58363,7863.32,342148.8,6950.718,12682.1,12682.1,6721.47
600.7562,39.78001,7737.118,342274.9,6950.727,12682.11,12682.11,6721.471
600.7305,39.9397,7607.29,342404.6,6950.734,12682.12,12682.12,6721.471
600.6942,40.10031,7479.393,342532.4,6950.742,12682.12,12682.12,6721.472
600.6472,40.24371,7356.361,342532.3,6950.747,12682.13,12682.13,6721.472
600.6028,40.32843,7356.358,342655.2,6950.754,12682.13,12682.13,6721.472
600.5474,40.40749,7227.387,342784.1,6950.761,12682.13,12682.13,6721.473
600.4857,40.46832,7103.565,342907.8,6950.768,12682.14,12682.14,6721.473
600.4197,40.52145,6974.008,342907.7,6950.772,12682.14,12682.14,6721.474
600.3474,40.53072,6974.005,343037.2,6950.779,12682.14,12682.14,6721.474
600.2777,40.5234,6849.84,343161.3,6950.785,12682.15,12682.15,6721.474
600.1968,40.50871,6720.143,343290.9,6950.791,12682.15,12682.15,6721.475
600.1172,40.48683,6596.042,343290.8,6950.794,12682.16,12682.16,6721.475
600.0287,40.42335,6596.04,343414.8,6950.8,12682.16,12682.16,6721.475
599.9183,40.33581,6466.61,343544.2,6950.806,12682.16,12682.16,6721.476
599.8191,40.23997,6342.952,343667.8,6950.812,12682.17,12682.17,6721.476
599.7274,40.15077,6214.173,343796.5,6950.816,12682.17,12682.17,6721.477
599.6212,40.02999,6214.172,343796.4,6950.819,12682.17,12682.17,6721.477
599.521,39.89067,6091.314,343919.3,6950.824,12682.18,12682.18,6721.477
599.4122,39.73488,5963.548,344047.0,6950.829,12682.18,12682.18,6721.478
599.2969,39.5738,5833.735,344176.7,6950.833,12682.19,12682.19,6721.479
599.1913,39.40247,5833.734,344176.7,6950.836,12682.19,12682.19,6721.479
599.0621,39.17935,5707.369,344303.0,6950.841,12682.19,12682.19,6721.479
598.9603,39.00161,5579.169,344431.2,6950.845,12682.2,12682.2,6721.479
598.8386,38.78772,5454.558,344431.1,6950.847,12682.2,12682.2,6721.48
598.7121,38.53185,5454.557,344555.7,6950.851,12682.2,12682.2,6721.48
598.5838,38.26738,5328.323,344681.8,6950.855,12682.21,12682.21,6721.48
598.468,38.03214,5198.02,344812.1,6950.858,12682.21,12682.21,6721.481
598.3472,37.76939,5198.019,344812.1,6950.86,12682.21,12682.21,6721.481
598.2142,37.46283,5074.157,344935.9,6950.864,12682.22,12682.22,6721.481
598.0724,37.12965,4946.51,345063.5,6950.867,12682.22,12682.22,6721.482
597.936,36.82609,4817.84,345063.5,6950.869,12682.23,12682.23,6721.482
597.8029,36.47094,4817.839,345192.2,6950.873,12682.23,12682.23,6721.482
597.6772,36.14732,4693.285,345316.7,6950.875,12682.23,12682.23,6721.483
597.5495,35.83873,4567.949,345316.7,6950.876,12682.24,12682.24,6721.483
597.4141,35.4477,4567.949,345442.0,6950.88,12682.24,12682.24,6721.483
597.2747,35.06387,4439.63,345570.3,6950.883,12682.24,12682.24,6721.484
597.1343,34.72507,4389.277,345499.0,6950.883,12682.25,12682.25,6721.484
597.0139,34.41709,4464.541,345552.4,6950.884,12682.25,12682.25,6721.484
596.8849,34.15702,4424.126,345592.8,6950.883,12682.25,12682.25,6721.485
596.7452,33.929,4396.061,345620.9,6950.878,12682.26,12682.26,6721.486
596.613,33.74166,4489.772,345527.3,6950.877,12682.26,12682.26,6721.486
596.5001,33.61629,4450.959,345566.1,6950.875,12682.26,12682.26,6721.486
596.4091,33.57348,4395.925,345621.2,6950.871,12682.27,12682.27,6721.487
596.312,33.52143,4478.126,345539.0,6950.871,12682.27,12682.27,6721.487
596.2216,33.50583,4434.7,345582.5,6950.87,12682.28,12682.28,6721.487
596.1279,33.54544,4395.922,345621.4,6950.866,12682.28,12682.28,6721.488
596.0454,33.57223,4478.161,345539.2,6950.866,12682.28,12682.28,6721.488
595.9824,33.61671,4421.129,345596.3,6950.866,12682.29,12682.29,6721.488
595.9069,33.70467,4503.629,345513.8,6950.864,12682.29,12682.29,6721.488
595.8308,33.78652,4464.953,345552.6,6950.863,12682.29,12682.29,6721.489
595.7716,33.8903,4409.916,345607.7,6950.863,12682.3,12682.3,6721.489
595.7128,33.99146,4486.174,345531.5,6950.862,12682.3,12682.3,6721.489
595.6527,34.10283,4442.548,345572.8,6950.862,12682.3,12682.3,6721.49
595.5965,34.24389,4403.218,345614.6,6950.862,12682.31,12682.31,6721.49
595.5416,34.37471,4487.311,345530.5,6950.861,12682.31,12682.31,6721.49
595.4916,34.50555,4443.259,345574.6,6950.861,12682.31,12682.31,6721.491
595.4462,34.65709,4396.401,345621.6,6950.859,12682.32,12682.32,6721.491
595.3994,34.79378,4481.514,345536.5,6950.861,12682.32,12682.32,6721.491
595.3532,34.95076,4444.05,345574.0,6950.861,12682.32,12682.32,6721.492
595.3109,35.09766,4339.303,345671.6,6950.862,12682.33,12682.33,6721.492
595.2628,35.16743,4339.302,345671.6,6950.864,12682.33,12682.33,6721.492
595.2196,35.15746,4212.529,345798.3,6950.868,12682.33,12682.33,6721.493
595.1652,35.11686,4083.253,345927.5,6950.874,12682.34,12682.34,6721.494
595.1021,34.98312,4097.543,345920.3,6950.877,12682.34,12682.34,6721.494
595.045,34.85096,4049.517,345968.3,6950.882,12682.34,12682.34,6721.494
594.9781,34.74134,4013.757,346004.0,6950.885,12682.35,12682.35,6721.495
594.9163,34.64713,4103.484,345914.3,6950.885,12682.35,12682.35,6721.495
594.8662,34.56377,4056.028,345961.7,6950.886,12682.35,12682.35,6721.495
594.8105,34.515,4018.277,345999.5,6950.886,12682.36,12682.36,6721.496
594.761,34.4931,4102.828,345914.9,6950.885,12682.36,12682.36,6721.496
594.7146,34.4636,4062.824,345955.0,6950.886,12682.36,12682.36,6721.496
594.675,34.47583,4013.54,346004.3,6950.887,12682.37,12682.37,6721.497
594.6301,34.50058,4102.045,345915.8,6950.886,12682.37,12682.37,6721.497
594.5912,34.51255,4062.903,345955.0,6950.887,12682.37,12682.37,6721.497
594.5547,34.55854,4020.669,345997.2,6950.888,12682.38,12682.38,6721.498
594.5212,34.61105,4098.368,345919.6,6950.887,12682.38,12682.38,6721.498
594.4875,34.65493,4053.775,345961.8,6950.888,12682.38,12682.38,6721.498
594.4561,34.72863,4013.751,346004.2,6950.889,12682.39,12682.39,6721.499
594.4249,34.80238,4098.955,345919.1,6950.889,12682.39,12682.39,6721.499
594.3972,34.86325,4054.181,345963.8,6950.89,12682.39,12682.39,6721.499
594.3674,34.95543,4021.078,345997.0,6950.892,12682.4,12682.4,6721.5
594.3408,35.04359,4071.091,345939.8,6950.891,12682.4,12682.4,6721.5
594.3174,35.03846,3942.45,346068.5,6950.894,12682.4,12682.4,6721.5
594.2826,34.98713,3830.289,346187.7,6950.899,12682.41,12682.41,6721.5
594.2449,34.9302,3913.57,346104.3,6950.902,12682.41,12682.41,6721.5
594.2063,34.85049,3880.033,346137.8,6950.905,12682.41,12682.41,6721.501
594.1745,34.8102,3830.103,346187.8,6950.907,12682.42,12682.42,6721.501
594.1389,34.78345,3920.107,346097.8,6950.907,12682.42,12682.42,6721.501
594.1105,34.73623,3872.624,346145.3,6950.909,12682.42,12682.42,6721.502
594.0809,34.72753,3830.017,346187.9,6950.91,12682.43,12682.43,6721.503
594.0483,34.74337,3801.634,346090.9,6950.909,12682.43,12682.43,6721.503
594.024,34.72334,3879.657,346138.3,6950.911,12682.43,12682.43,6721.503
593.9994,34.7402,3834.762,346183.2,6950.913,12682.44,12682.44,6721.504
593.9749,34.78067,3919.95,346098.0,6950.912,12682.44,12682.44,6721.504
593.9524,34.78923,3879.797,346138.1,6950.914,12682.45,12682.45,6721.504
593.9318,34.82633,3837.233,346180.7,6950.916,12682.45,12682.45,6721.505
593.9108,34.88624,3922.658,346095.3,6950.915,12682.45,12682.45,6721.505
593.8918,34.90915,3880.08,346137.9,6950.917,12682.46,12682.46,6721.505
593.8745,34.95807,3837.395,346180.6,6950.919,12682.46,12682.46,6721.506
593.8564,35.02475,3894.549,346116.3,6950.919,12682.46,12682.46,6721.506
593.837,34.99166,3806.447,346211.5,6950.922,12682.47,12682.47,6721.506
593.8136,34.95808,3751.585,346266.3,6950.926,12682.47,12682.47,6721.507
593.7901,34.95447,3708.708,346309.2,6950.926,12682.48,12682.48,6721.507
593.7704,34.91454,3784.802,346233.1,6950.93,12682.48,12682.48,6721.507
593.7503,34.89351,3741.014,346276.9,6950.932,12682.48,12682.48,6721.508
593.7279,34.90179,3706.313,346309.2,6950.931,12682.49,12682.49,6721.508
593.7092,34.88195,3791.812,346226.1,6950.934,12682.49,12682.49,6721.508
593.6917,34.87927,3751.444,346266.4,6950.936,12682.49,12682.49,6721.509
593.6747,34.91204,3708.697,346309.2,6950.935,12682.5,12682.5,6721.509
593.6588,34.91268,3794.249,346223.7,6950.938,12682.5,12682.5,6721.509
593.6442,34.92693,3751.518,346266.4,6950.939,12682.5,12682.5,6721.51
593.6298,34.97315,3708.726,346309.2,6950.938,12682.51,12682.51,6721.511
593.6173,34.9809,3787.298,346230.6,6950.941,12682.51,12682.51,6721.511
593.6046,34.98671,3701.578,346316.3,6950.944,12682.51,12682.51,6721.511
593.5893,35.00599,3644.381,346240.1,6950.945,12682.52,12682.52,6721.512
593.572,34.96641,3737.249,346280.6,6950.948,12682.52,12682.52,6721.512
593.5572,34.94838,3691.987,346325.8,6950.951,12682.52,12682.52,6721.512
593.5416,34.963,3651.519,346366.3,6950.95,12682.53,12682.53,6721.513
593.5248,34.95306,3751.45,346266.4,6950.953,12682.53,12682.53,6721.513
593.5124,34.94111,3708.625,346309.2,6950.955,12682.53,12682.53,6721.513
593.4979,34.9548,3680.09,346337.8,6950.957,12682.54,12682.54,6721.514
593.4857,34.98659,3763.412,346254.4,6950.957,12682.54,12682.54,6721.514
593.4738,34.98345,3730.124,346287.7,6950.959,12682.54,12682.54,6721.514
593.4635,34.97884,3651.525,346366.3,6950.962,12682.55,12682.55,6721.515
593.4508,34.99363,3608.634,346282.9,6950.963,12682.55,12682.55,6721.515
593.4371,34.96288,3701.482,346316.3,6950.966,12682.55,12682.55,6721.515
593.424,34.94992,3670.523,346347.3,6950.968,12682.56,12682.56,6721.516
593.4117,34.95622,3637.202,346380.6,6950.97,12682.56,12682.56,6721.516
593.4005,34.97216,3722.886,346294.9,6950.971,12682.56,12682.56,6721.516
593.391,34.9581,3677.672,346340.1,6950.973,12682.57,12682.57,6721.517
593.3808,34.97149,3644.365,346373.4,6950.975,12682.58,12682.58,6721.518
593.3701,35.00335,3594.345,346416.3,6950.974,12682.58,12682.58,6721.518
593.36,34.98353,3687.233,346330.5,6950.978,12682.58,12682.58,6721.518
593.3507,34.96577,3637.2,346380.5,6950.981,12682.58,12682.58,6721.519
593.3416,34.98334,3587.189,346430.5,6950.98,12682.59,12682.59,6721.519
593.3303,34.97205,3687.176,346330.5,6950.984,12682.59,12682.59,6721.519
593.3213,34.95746,3649.082,346368.6,6950.986,12682.6,12682.6,6721.52
593.3124,34.96374,3615.763,346401.9,6950.988,12682.6,12682.6,6721.52
593.3032,34.99763,3580.047,346309.1,6950.988,12682.61,12682.61,6721.521
593.2959,34.97802,3663.401,346354.3,6950.991,12682.61,12682.61,6721.521
593.2883,34.97063,3608.623,346409.1,6950.994,12682.61,12682.61,6721.521
593.2797,34.98677,3565.748,346451.9,6950.993,12682.62,12682.62,6721.521
593.2716,34.966,3651.454,346366.2,6950.997,12682.62,12682.62,6721.521
593.263,34.95598,3622.879,346394.8,6951.0,12682.62,12682.62,6721.522
593.2559,34.96756,3580.033,346437.6,6951.001,12682.63,12682.63,6721.522
593.2485,34.97341,3665.73,346351.9,6951.002,12682.63,12682.63,6721.522
593.2425,34.96297,3620.51,346394.7,6951.004,12682.63,12682.63,6721.523
593.2364,34.98045,3580.046,346437.6,6951.006,12682.64,12682.64,6721.523
593.2295,34.99813,3672.932,346344.7,6951.007,12682.64,12682.64,6721.523
593.2234,34.9684,3613.372,346404.2,6951.01,12682.64,12682.64,6721.524
593.216,34.95898,3580.016,346437.6,6951.013,12682.65,12682.65,6721.525
593.2086,34.98309,3537.156,346351.8,6951.013,12682.65,12682.65,6721.525
593.2016,34.95169,3627.593,346390.0,6951.016,12682.65,12682.65,6721.525
593.1959,34.94238,3587.133,346430.4,6951.018,12682.66,12682.66,6721.526
593.1895,34.95951,3551.441,346466.1,6951.021,12682.66,12682.66,6721.526
593.1834,34.96017,3644.245,346373.3,6951.021,12682.66,12682.66,6721.526
593.1783,34.95074,3608.561,346409.0,6951.023,12682.67,12682.67,6721.527
593.1736,34.96009,3572.877,346444.7,6951.025,12682.67,12682.67,6721.527
593.1681,34.99586,3537.166,346351.8,6951.025,12682.68,12682.68,6721.528
593.1641,34.97688,3620.517,346397.0,6951.028,12682.68,12682.68,6721.528
593.1599,34.9724,3572.891,346444.6,6951.031,12682.68,12682.68,6721.528
593.154,34.97921,3534.779,346480.3,6951.034,12682.69,12682.69,6721.529
593.1478,34.97546,3627.629,346389.8,6951.035,12682.69,12682.69,6721.529
593.1419,34.95285,3601.405,346416.0,6951.038,12682.69,12682.69,6721.529
593.1368,34.94268,3572.835,346444.6,6951.04,12682.7,12682.7,6721.53
593.1318,34.95245,3537.142,346480.3,6951.042,12682.7,12682.7,6721.53
593.1268,34.95881,3627.557,346389.9,6951.042,12682.7,12682.7,6721.53
593.1232,34.94007,3587.102,346430.3,6951.045,12682.71,12682.71,6721.531
593.1194,34.94658,3551.423,346466.0,6951.047,12682.71,12682.71,6721.531
593.1147,34.96889,3522.867,346494.5,6951.047,12682.72,12682.72,6721.532
593.1109,34.96173,3615.684,346401.7,6951.05,12682.72,12682.72,6721.532
593.1083,34.95568,3570.481,346446.9,6951.053,12682.73,12682.73,6721.533
593.1047,34.97403,3537.165,346480.2,6951.055,12682.73,12682.73,6721.533
593.1011,34.99048,3630.032,346387.3,6951.056,12682.73,12682.73,6721.533
593.0982,34.97097,3584.79,346432.6,6951.059,12682.74,12682.74,6721.534
593.0949,34.96743,3544.304,346473.0,6951.061,12682.74,12682.74,6721.534
593.0906,34.98445,3508.581,346508.8,6951.061,12682.75,12682.75,6721.535
593.0872,34.96472,3594.283,346423.0,6951.064,12682.75,12682.75,6721.535
593.0839,34.95472,3565.711,346451.6,6951.067,12682.75,12682.75,6721.535
593.0807,34.96054,3530.007,346487.3,6951.069,12682.76,12682.76,6721.536
593.0772,34.97348,3615.697,346401.6,6951.07,12682.76,12682.76,6721.536
593.075,34.9546,3570.47,346446.8,6951.072,12682.76,12682.76,6721.536
593.0723,34.95978,3537.153,346480.1,6951.075,12682.77,12682.77,6721.537
593.069,34.99089,3501.44,346387.3,6951.075,12682.77,12682.77,6721.537
593.0666,34.96914,3591.914,346425.3,6951.078,12682.77,12682.77,6721.537
593.0646,34.96608,3558.594,346458.6,6951.081,12682.78,12682.78,6721.538
593.0622,34.98805,3508.592,346508.6,6951.083,12682.78,12682.78,6721.538
593.0594,34.98348,3601.464,346415.8,6951.083,12682.78,12682.78,6721.538
593.0573,34.97042,3561.051,346449.1,6951.086,12682.79,12682.79,6721.539
593.0553,34.9755,3518.117,346499.1,6951.089,12682.79,12682.79,6721.539
593.0521,34.98866,3610.983,346406.2,6951.089,12682.79,12682.79,6721.539
593.0497,34.96358,3572.863,346444.3,6951.092,12682.8,12682.8,6721.54
593.0476,34.95603,3539.529,346477.6,6951.095,12682.8,12682.8,6721.541
593.0449,34.97215,3503.823,346513.3,6951.097,12682.81,12682.81,6721.541
593.0421,34.97196,3601.416,346415.7,6951.098,12682.81,12682.81,6721.541
593.0405,34.95298,3560.943,346456.2,6951.1,12682.81,12682.81,6721.542
593.0385,34.9549,3530.008,346487.1,6951.103,12682.82,12682.82,6721.542
593.0359,34.97715,3496.682,346520.4,6951.103,12682.82,12682.82,6721.542
593.0337,34.9717,3596.66,346420.4,6951.106,12682.82,12682.82,6721.542
593.0325,34.95985,3560.961,346456.1,6951.108,12682.83,12682.83,6721.543
593.0313,34.96748,3525.264,346491.8,6951.111,12682.83,12682.83,6721.543
593.0293,34.9898,3496.692,346520.4,6951.11,12682.84,12682.84,6721.544
593.0277,34.98165,3589.562,346427.5,6951.114,12682.84,12682.84,6721.544
593.027,34.96902,3537.176,346477.5,6951.117,12682.84,12682.84,6721.544
593.025,34.97738,3503.834,346513.2,6951.119,12682.85,12682.85,6721.545
593.0225,34.98934,3603.843,346413.2,6951.12,12682.85,12682.85,6721.545
593.021,34.96508,3565.73,346451.3,6951.123,12682.86,12682.86,6721.545
593.0197,34.95972,3532.399,346484.6,6951.125,12682.86,12682.86,6721.546
593.0177,34.9769,3494.308,346522.7,6951.128,12682.87,12682.87,6721.546
593.0158,34.97224,3587.15,346429.8,6951.128,12682.87,12682.87,6721.546
593.0149,34.95751,3546.679,346470.3,6951.131,12682.87,12682.87,6721.547
593.0137,34.96325,3518.12,346498.8,6951.133,12682.88,12682.88,6721.548
593.012,34.98673,3603.831,346413.1,6951.134,12682.88,12682.88,6721.548
593.0113,34.96536,3558.595,346458.3,6951.137,12682.88,12682.88,6721.548
593.0106,34.96549,3532.414,346484.5,6951.139,12682.89,12682.89,6721.549
593.0091,34.99266,3489.556,346527.3,6951.139,12682.89,12682.89,6721.549
593.0079,34.9855,3587.195,346429.7,6951.142,12682.89,12682.89,6721.549
593.0071,34.96746,3546.702,346470.2,6951.145,12682.9,12682.9,6721.55
593.0059,34.96412,3515.743,346501.1,6951.147,12682.9,12682.9,6721.55
593.0037,34.96894,3496.693,346520.2,6951.15,12682.91,12682.91,6721.551
593.002,34.97003,3582.386,346434.4,6951.151,12682.91,12682.91,6721.551
593.0012,34.95287,3546.671,346470.2,6951.153,12682.91,12682.91,6721.551
593.0002,34.95544,3510.972,346505.8,6951.156,12682.92,12682.92,6721.552
592.9987,34.98077,3475.261,346415.4,6951.156,12682.92,12682.92,6721.552
592.9976,34.9566,3568.084,346448.7,6951.159,12682.92,12682.92,6721.552
592.9971,34.94916,3530.01,346484.4,6951.162,12682.93,12682.93,6721.553
592.996,34.96071,3496.692,346520.1,6951.164,12682.93,12682.93,6721.553
592.9946,34.97504,3596.657,346420.1,6951.165,12682.93,12682.93,6721.553
592.994,34.95136,3551.429,346465.3,6951.167,12682.94,12682.94,6721.554
592.9933,34.95062,3525.255,346491.5,6951.17,12682.94,12682.94,6721.555
592.9922,34.96979,3487.176,346529.5,6951.173,12682.95,12682.95,6721.555
592.991,34.96666,3580.0,346436.7,6951.173,12682.95,12682.95,6721.555
592.9907,34.95401,3546.68,346470.0,6951.176,12682.95,12682.95,6721.556
592.9904,34.95723,3518.127,346498.6,6951.178,12682.96,12682.96,6721.556
592.9893,34.98243,3482.421,346534.3,6951.178,12682.96,12682.96,6721.557
592.9886,34.98018,3587.177,346429.5,6951.182,12682.96,12682.96,6721.557
592.9883,34.96497,3553.847,346462.8,6951.184,12682.97,12682.97,6721.557
592.9882,34.96612,3522.908,346493.7,6951.187,12682.97,12682.97,6721.558
592.9874,34.98453,3489.574,346527.1,6951.189,12682.98,12682.98,6721.558
592.9866,34.98097,3575.298,346441.3,6951.19,12682.98,12682.98,6721.558
592.9863,34.96489,3537.19,346479.4,6951.193,12682.98,12682.98,6721.559
592.9854,34.9632,3503.851,346512.7,6951.195,12682.99,12682.99,6721.559
592.9838,34.98641,3468.131,346422.3,6951.196,12683.0,12683.0,6721.56
592.983,34.95834,3560.963,346455.6,6951.199,12683.0,12683.0,6721.56
592.9825,34.94715,3532.395,346484.2,6951.201,12683.0,12683.0,6721.56
592.9818,34.95151,3496.697,346519.8,6951.204,12683.01,12683.01,6721.561
592.9804,34.96762,3589.504,346427.0,6951.204,12683.01,12683.01,6721.561
592.9801,34.94184,3544.278,346472.2,6951.207,12683.01,12683.01,6721.561
592.9797,34.93945,3510.968,346505.5,6951.209,12683.02,12683.02,6721.562
592.9786,34.95493,3482.417,346534.1,6951.212,12683.02,12683.02,6721.563
592.9776,34.94984,3572.821,346443.7,6951.213,12683.02,12683.02,6721.563
592.9773,34.93507,3539.509,346476.9,6951.215,12683.03,12683.03,6721.563
592.9769,34.93806,3501.449,346515.0,6951.218,12683.03,12683.03,6721.563
592.9756,34.95596,3475.279,346541.2,6951.218,12683.04,12683.04,6721.564
592.975,34.94379,3565.674,346448.4,6951.221,12683.04,12683.04,6721.564
592.9751,34.93248,3532.373,346484.0,6951.224,12683.04,12683.04,6721.564
592.9747,34.94625,3489.56,346526.8,6951.226,12683.05,12683.05,6721.565
592.9739,34.95947,3587.103,346429.3,6951.227,12683.05,12683.05,6721.565
592.9736,34.94292,3560.926,346455.5,6951.229,12683.05,12683.05,6721.565
592.9736,34.9361,3530.006,346486.4,6951.232,12683.06,12683.06,6721.566
592.9733,34.94442,3496.704,346519.7,6951.234,12683.06,12683.06,6721.566
592.9724,34.96431,3589.497,346426.8,6951.235,12683.06,12683.06,6721.566
592.972,34.94533,3558.561,346457.8,6951.238,12683.07,12683.07,6721.567
592.9718,34.93996,3539.53,346476.8,6951.241,12683.07,12683.07,6721.567
592.9718,34.94844,3496.712,346519.6,6951.243,12683.08,12683.08,6721.568
592.9711,34.97428,3468.151,346419.7,6951.243,12683.08,12683.08,6721.568
592.9711,34.94845,3551.44,346462.5,6951.246,12683.08,12683.08,6721.568
